Ticker,Company,CIK,Sector,CatalystType,CatalystDate,CatalystPrimaryLink,CatalystEvidencePrimaryLinks,CatalystEvidenceSecondaryLinks,HasDilutionFlag,DilutionForms,DilutionLinks,DilutionNotes,RunwayCash,RunwayQuarterlyBurn,RunwayQuarters,RunwayNotes,LatestForm,FiledAt,FilingURL,FilingsSummary,FilingURLsAll,FDA_EventType,FDA_Date,FDA_URL,FDA_URLsAll,FDA_Summary
2025-11-12 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315225021950/form10-q.htm | nan
2025-10-02 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315225016687/form8-k.htm | nan
2025-08-13 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225023493/form10-q.htm | nan
2025-08-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225022288/form8-k.htm | nan
2025-08-05 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225022281/form424b5.htm | nan
2025-05-23 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225012256/form8-k.htm | nan
2025-05-20 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225011702/form8-k.htm | nan
2025-05-16 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225011299/ex99-1.htm | nan
2025-04-11 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225003847/formdef14a.htm | nan
2025-03-25 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225000608/form10-k.htm | nan
2025-03-04 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315225009000/forms-8.htm | nan
2024-11-12 | 8-K | https://www.sec.gov/Archives/edgar/data/1392694/000149315224044571/0001493152-24-044571.txt | nan
2024-10-16 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315224041243/ex10-1.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315225022287/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315225021950/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315225016687/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225023493/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225022288/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225022281/form424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225012256/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225011702/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225011299/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225003847/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000164117225000608/form10-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315225009000/forms-8.htm; https://www.sec.gov/Archives/edgar/data/1392694/000149315224044571/0001493152-24-044571.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1392694/000149315224041243/ex10-1.htm,,,,,
SVCO,"Silvaco Group, Inc. Common Stock",0001943289,Technology,Earnings / financial update,2025-11-13,https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000019/svco-20250930.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000019/svco-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000018/a991earningsreleasedatedno.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025047877/silvaco-sx3registrationsta.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000014/svco-20250904.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000009/svco-20250821.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038418/silvacogroupincs-8evergree.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038416/svco-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038358/a991earningsreleasedatedau.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025037474/svco-20250801.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025036463/mixelpr-final.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025034688/svco-20250708.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025028149/svco-20250522.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025024418/svco-sx3pesicresalemay2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025023156/a991earningsreleasedatedma.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025020745/exhibit991pressreleasedate.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025017420/svco-20250410.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025014316/svco-20250318.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025010567/svco-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025010412/a991earningsreleasedatedma.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025009948/cadence-parallaxxassetpurc.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025001431/a991pressreleaseissuedbysi.htm; https://www.sec.gov/Archives/edgar/data/1943289/000162828024052387/0001628280-24-052387.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024052145/silvacopressrelease2024-.htm; https://www.sec.gov/Archives/edgar/data/1943289/000162828024051946/0001628280-24-051946.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024047157/a991earningsreleasedatedno.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024042836/a991pressreleaseissuedbysi.htm,,TRUE,S-3; S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025047877/silvaco-sx3registrationsta.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038418/silvacogroupincs-8evergree.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025024418/svco-sx3pesicresalemay2025.htm,"Recent dilution-related filings: S-3, S-8",,,,TODO: parse 10-Q/10-K to compute runway,10-Q,2025-11-13,https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000019/svco-20250930.htm,"2025-11-13 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000019/svco-20250930.htm | nan
2025-11-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000018/a991earningsreleasedatedno.htm | nan
2025-11-03 | S-3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025047877/silvaco-sx3registrationsta.htm | nan
2025-09-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000014/svco-20250904.htm | nan
2025-08-26 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000009/svco-20250821.htm | nan
2025-08-06 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038418/silvacogroupincs-8evergree.htm | nan
2025-08-06 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038416/svco-20250630.htm | nan
2025-08-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038358/a991earningsreleasedatedau.htm | nan
2025-08-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025037474/svco-20250801.htm | nan
2025-07-29 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025036463/mixelpr-final.htm | nan
2025-07-10 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025034688/svco-20250708.htm | nan
2025-05-28 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025028149/svco-20250522.htm | nan
2025-05-12 | S-3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025024418/svco-sx3pesicresalemay2025.htm | nan
2025-05-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025023156/a991earningsreleasedatedma.htm | nan
2025-04-29 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025020745/exhibit991pressreleasedate.htm | nan
2025-04-11 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025017420/svco-20250410.htm | nan
2025-03-21 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025014316/svco-20250318.htm | nan
2025-03-05 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025010567/svco-20241231.htm | nan
2025-03-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025010412/a991earningsreleasedatedma.htm | nan
2025-03-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025009948/cadence-parallaxxassetpurc.htm | nan
2025-01-14 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025001431/a991pressreleaseissuedbysi.htm | nan
2024-12-26 | 8-K | https://www.sec.gov/Archives/edgar/data/1943289/000162828024052387/0001628280-24-052387.txt | nan
2024-12-20 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024052145/silvacopressrelease2024-.htm | nan
2024-12-19 | 8-K | https://www.sec.gov/Archives/edgar/data/1943289/000162828024051946/0001628280-24-051946.txt | nan
2024-11-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024047157/a991earningsreleasedatedno.htm | nan
2024-10-15 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024042836/a991pressreleaseissuedbysi.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000019/svco-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000018/a991earningsreleasedatedno.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025047877/silvaco-sx3registrationsta.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000014/svco-20250904.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000194328925000009/svco-20250821.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038418/silvacogroupincs-8evergree.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038416/svco-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025038358/a991earningsreleasedatedau.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025037474/svco-20250801.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025036463/mixelpr-final.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025034688/svco-20250708.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025028149/svco-20250522.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025024418/svco-sx3pesicresalemay2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025023156/a991earningsreleasedatedma.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025020745/exhibit991pressreleasedate.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025017420/svco-20250410.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025014316/svco-20250318.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025010567/svco-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025010412/a991earningsreleasedatedma.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025009948/cadence-parallaxxassetpurc.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828025001431/a991pressreleaseissuedbysi.htm; https://www.sec.gov/Archives/edgar/data/1943289/000162828024052387/0001628280-24-052387.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024052145/silvacopressrelease2024-.htm; https://www.sec.gov/Archives/edgar/data/1943289/000162828024051946/0001628280-24-051946.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024047157/a991earningsreleasedatedno.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1943289/000162828024042836/a991pressreleaseissuedbysi.htm,,,,,
TACT,TransAct Technologies Incorporated,0001017303,Technology,Earnings / financial update,2025-11-13,https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125041994/ef20054979_10q.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125041994/ef20054979_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925016151/ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925016104/u1162518k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125030285/ef20050408_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925011612/ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925008684/p5292558k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925007485/ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925005927/tact-20250411.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925005660/w492518k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125010065/ef20039038_10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925004317/ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465924019481/ex10_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465924018565/ex99_1.htm,,FALSE,,,,,,,TODO: parse 10-Q/10-K to compute runway,10-Q,2025-11-13,https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125041994/ef20054979_10q.htm,"2025-11-13 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125041994/ef20054979_10q.htm | nan
2025-11-10 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925016151/ex99_1.htm | nan
2025-11-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925016104/u1162518k.htm | nan
2025-08-12 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125030285/ef20050408_10q.htm | nan
2025-08-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925011612/ex99_1.htm | nan
2025-06-02 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925008684/p5292558k.htm | nan
2025-05-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925007485/ex99_1.htm | nan
2025-04-15 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925005927/tact-20250411.htm | nan
2025-04-09 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925005660/w492518k.htm | nan
2025-03-24 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125010065/ef20039038_10k.htm | nan
2025-03-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925004317/ex99_1.htm | nan
2024-11-21 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465924019481/ex10_1.htm | nan
2024-11-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465924018565/ex99_1.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125041994/ef20054979_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925016151/ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925016104/u1162518k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125030285/ef20050408_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925011612/ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925008684/p5292558k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925007485/ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925005927/tact-20250411.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925005660/w492518k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000114036125010065/ef20039038_10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465925004317/ex99_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465924019481/ex10_1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1017303/000121465924018565/ex99_1.htm,,,,,
TBI,"TrueBlue, Inc.",0000768899,Industrials,Corporate event / guidance / financing,2025-11-03,https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000112/a3q2025pressrelease.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000112/a3q2025pressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000113/tbi-20250928.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000104/tbi2025s-8stockregistration.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000101/tbi-20250629.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000100/a2q2025pressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000162828025026292/tbi-20250514.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125018981/ef20049038_ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125018971/ef20049037_8a12b.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000094/exhibit991offerrejectionpr.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000089/a1q2025pressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125012334/ny20037963x771_def14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000043/tbi-20241229.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000041/a4q2024pressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000005/exhibit991hspacquisitionpr.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889924000119/a3q2024pressrelease.htm,,TRUE,S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000104/tbi2025s-8stockregistration.htm,Recent dilution-related filings: S-8,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-03,https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000112/a3q2025pressrelease.htm,"2025-11-03 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000113/tbi-20250928.htm | nan
2025-11-03 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000112/a3q2025pressrelease.htm | nan
2025-08-05 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000104/tbi2025s-8stockregistration.htm | nan
2025-08-04 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000101/tbi-20250629.htm | nan
2025-08-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000100/a2q2025pressrelease.htm | nan
2025-05-16 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000162828025026292/tbi-20250514.htm | nan
2025-05-14 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125018981/ef20049038_ex99-1.htm | nan
2025-05-14 | 8-A12B | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125018971/ef20049037_8a12b.htm | nan
2025-05-14 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000094/exhibit991offerrejectionpr.htm | nan
2025-05-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000089/a1q2025pressrelease.htm | nan
2025-04-04 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125012334/ny20037963x771_def14a.htm | nan
2025-02-19 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000043/tbi-20241229.htm | nan
2025-02-19 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000041/a4q2024pressrelease.htm | nan
2025-02-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000005/exhibit991hspacquisitionpr.htm | nan
2024-11-04 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889924000119/a3q2024pressrelease.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000113/tbi-20250928.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000112/a3q2025pressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000104/tbi2025s-8stockregistration.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000101/tbi-20250629.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000100/a2q2025pressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000162828025026292/tbi-20250514.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125018981/ef20049038_ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125018971/ef20049037_8a12b.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000094/exhibit991offerrejectionpr.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000089/a1q2025pressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000114036125012334/ny20037963x771_def14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000043/tbi-20241229.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000041/a4q2024pressrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889925000005/exhibit991hspacquisitionpr.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/768899/000076889924000119/a3q2024pressrelease.htm,,,,,
TG,Tredegar Corporation,0000850429,Industrials,Earnings / financial update,2025-11-07,https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000162828025050429/tg-20250930.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000162828025050429/tg-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000162828025050430/tg-20250930xearningsrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000162828025044304/tg-20251006.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000018/tg-20250630xearningsreleasea.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000017/tg-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000119312525117822/d833631d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000119312525116460/d932956d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000011/tg-20250331xearningsreleasea.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000114036125010403/ny20043952x1_def14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000005/tg-20241231xearningsrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000004/tg-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000119312525007042/d834936dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042924000025/tg-20240930xearningsrelease.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000119312524252051/d800587dex22.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042924000021/jucaapprovalpressrelease.htm,,FALSE,,,,,,,TODO: parse 10-Q/10-K to compute runway,10-Q,2025-11-07,https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000162828025050429/tg-20250930.htm,"2025-11-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000162828025050430/tg-20250930xearningsrelease.htm | nan
2025-11-07 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000162828025050429/tg-20250930.htm | nan
2025-10-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000162828025044304/tg-20251006.htm | nan
2025-08-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000018/tg-20250630xearningsreleasea.htm | nan
2025-08-08 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000017/tg-20250630.htm | nan
2025-05-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000119312525117822/d833631d8k.htm | nan
2025-05-09 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000119312525116460/d932956d8k.htm | nan
2025-05-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000011/tg-20250331xearningsreleasea.htm | nan
2025-03-26 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000114036125010403/ny20043952x1_def14a.htm | nan
2025-03-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000005/tg-20241231xearningsrelease.htm | nan
2025-03-12 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042925000004/tg-20241231.htm | nan
2025-01-15 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000119312525007042/d834936dex991.htm | nan
2024-11-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000085042924000025/tg-20240930xearningsrelease.htm | nan
2024-11-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/850429/000119312524252051/d800587dex22.htm | nan
